k=5 type 137: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 0, 0], [1, -1, 1, -1, 0], [1, 0, 1, -1, 0])
k=5 type 138: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 1, -1, 0], [0, 1, -1, 0, 1], [1, -1, 1, 0, -1], [1, 0, 1, 0, -1])
k=5 type 139: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 1, -1, 0, 0], [0, 1, 0, -1, 0], [1, 0, -1, 1, -1], [1, 0, 0, 1, -1])
k=5 type 140: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 1, -1, 0, 0], [0, 1, 0, 0, 0], [1, 0, -1, 1, 0], [1, 0, 0, 0, 0])
k=5 type 141: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 0, 0], [1, -1, 1, -1, 0], [1, 0, 1, -1, 0])
k=5 type 142: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 1, -1, 0, 0], [0, 1, 0, 0, 0], [1, 0, -1, 1, 0], [1, 0, 0, 0, 0])
k=5 type 143: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, 0, 0], [0, 1, -1, 1, 0], [1, -1, 0, 0, 0], [1, 0, 0, 0, 0])
k=5 type 144: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 1, 0], [1, -1, 0, -1, 0], [1, 0, 0, 0, 0])
k=5 type 145: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 1, -1], [1, -1, 0, -1, 1], [1, 0, 0, 0, 0])
k=5 type 146: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 1, -1, 0, 0], [0, 1, 0, 0, 0], [1, 0, -1, 1, -1], [1, 0, 0, 0, 0])
k=5 type 147: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 1, -1, 0, 0], [0, 1, 0, 0, 0], [1, 0, -1, 1, 0], [1, 0, 0, 0, 0])
k=5 type 148: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, 0, 0], [0, 1, -1, 1, 0], [1, -1, 0, 0, 0], [1, 0, 0, 0, 0])
k=5 type 149: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 0, 1], [1, -1, 0, 0, -1], [1, 0, 0, 0, 0])
k=5 type 150: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 0, 0], [1, -1, 0, 0, 0], [1, 0, 0, 0, 0])
k=5 type 151: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 0, 0], [1, -1, 0, 0, 0], [1, 0, 0, 0, 0])
k=5 type 152: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, 0, 0], [0, 1, -1, 0, 1], [1, -1, 0, 1, -1], [1, 0, 0, 0, 0])
k=5 type 153: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 0, 0], [1, -1, 0, 0, 0], [1, 0, 0, 0, 0])
k=5 type 154: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 0, 0], [1, -1, 0, 0, 1], [1, 0, 0, 0, 1])
k=5 type 155: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 0, 0], [1, -1, 0, 0, 0], [1, 0, 0, 0, 0])
k=5 type 156: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, 0, 0, 0], [1, -1, 1, 0, 0], [1, 0, 0, 0, 0])
k=5 type 157: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, 0, 0], [0, 1, -1, 1, -1], [1, -1, 0, 0, 1], [1, 0, 0, 0, 0])
k=5 type 158: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, 0, 0, 0], [1, -1, -1, 0, 0], [1, 0, 0, 0, 0])
k=5 type 159: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 0, 0], [1, -1, 0, 0, 0], [1, 0, 0, 0, 0])
k=5 type 160: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, 0, 0, 0], [1, -1, -1, 0, 0], [1, 0, 0, 0, 0])
k=5 type 161: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 1, -1], [1, -1, 0, -1, 1], [1, 0, 0, 0, 0])
k=5 type 162: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 1, -1, 1, 0], [0, 1, 0, 0, 0], [1, 0, -1, 1, 0], [1, 0, 0, 1, 0])
k=5 type 163: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, 0, 0], [0, 1, -1, 1, 0], [1, -1, 1, -1, 1], [1, 0, 1, -1, 1])
k=5 type 164: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 1, -1, 1], [0, 1, -1, 1, -1], [1, -1, 0, -1, 1], [1, 0, 0, 0, 0])
k=5 type 165: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, 0, 0], [0, 1, 0, 0, 0], [1, -1, 1, -1, 0], [1, 0, 0, 0, 0])
k=5 type 166: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 1, -1, 1, 0], [0, 1, 0, 0, 0], [1, 0, -1, 1, -1], [1, 0, 0, 1, -1])
k=5 type 167: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 1, -1], [1, -1, 0, -1, 1], [1, 0, 0, 0, 0])
k=5 type 168: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 1, -1, 1], [0, 1, -1, 1, -1], [1, -1, 0, -1, 1], [1, 0, 0, 0, 0])
k=5 type 169: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, 0, 0], [0, 1, -1, 1, 0], [1, -1, 1, -1, 0], [1, 0, 1, -1, 0])
k=5 type 170: YES ([0, 0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 1, -1, 1, -1], [0, 1, 0, 0, 0], [1, 0, 0, -1, 0], [1, 0, 0, 0, 0])
k=5 type 171: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 1, -1], [1, -1, 0, -1, 1], [1, 0, 0, 0, 0])
k=5 type 172: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 1, 0], [1, -1, 0, -1, 0], [1, 0, 0, 0, 0])
k=5 type 173: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, 0, 0, 0], [1, -1, 1, -1, 1], [1, 0, 0, -1, 1])
k=5 type 174: YES ([0, 0, 0, 0, 1], [0, 0, 1, -1, 0], [0, 1, -1, 1, 0], [0, 1, 0, 1, -1], [1, 0, 0, -1, 0], [1, 0, 0, 0, 0])
k=5 type 175: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 1, -1], [1, -1, 0, -1, 1], [1, 0, 0, 0, 0])
k=5 type 176: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 1, 0], [1, -1, 0, -1, 0], [1, 0, 0, 0, 0])
k=5 type 177: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 1, -1, 1, 0], [0, 1, 0, 1, 0], [1, 0, -1, 1, 0], [1, 0, 0, 0, 0])
k=5 type 178: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 1, 0], [1, -1, 0, -1, 0], [1, 0, 0, 0, 0])
k=5 type 179: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 1, 0], [1, -1, 0, -1, 0], [1, 0, 0, 0, 0])
k=5 type 180: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, 0, 0, 0], [1, -1, 1, -1, 1], [1, 0, 0, -1, 1])
k=5 type 181: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, 0, 1, -1], [1, -1, 1, -1, 1], [1, 0, 0, 0, 0])
k=5 type 182: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, 0, 0], [0, 1, 0, 0, 0], [1, -1, 1, -1, 0], [1, 0, 0, 0, 0])
k=5 type 183: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, 0, 0, 0], [1, -1, 1, 0, 0], [1, 0, 0, 0, 0])
k=5 type 184: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, 0, 0], [0, 1, 0, 0, 0], [1, -1, 1, -1, 0], [1, 0, 0, 0, 0])
k=5 type 185: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, 0, 0, 0], [1, -1, 1, 0, 0], [1, 0, 0, 0, 0])
k=5 type 186: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 1], [0, 1, 0, 0, 0], [1, -1, 1, 0, 1], [1, 0, 0, 0, 0])
k=5 type 187: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 1], [0, 1, -1, 0, 0], [1, -1, 1, -1, 0], [1, 0, 1, -1, 1])
k=5 type 188: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 1, 0], [1, -1, 0, -1, 0], [1, 0, 0, 0, 0])
k=5 type 189: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 1], [0, 1, -1, 0, -1], [1, -1, 1, -1, 1], [1, 0, 1, -1, 1])
k=5 type 190: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 0, 0], [1, -1, 1, 0, 0], [1, 0, 1, 0, 0])
k=5 type 191: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 0, 0], [1, -1, 0, 0, 0], [1, 0, 0, 0, 0])
k=5 type 192: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 0, 0], [1, -1, 1, -1, 0], [1, 0, 1, -1, 0])
k=5 type 193: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 0], [0, 1, -1, 0, 0], [1, -1, 1, -1, 0], [1, 0, 1, -1, 0])
k=5 type 194: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 1], [0, 1, 0, 0, 0], [1, -1, 1, 0, 1], [1, 0, 0, 0, 0])
k=5 type 195: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 1], [0, 1, -1, 0, -1], [1, -1, 0, 0, 0], [1, 0, 0, 0, 0])
k=5 type 196: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 1], [0, 1, -1, 0, -1], [1, -1, 1, 0, 1], [1, 0, 1, 0, 1])
k=5 type 197: YES ([0, 0, 0, 0, 1], [0, 0, 0, 1, -1], [0, 0, 1, -1, 1], [0, 1, -1, 0, -1], [1, -1, 0, 0, 0], [1, 0, 0, 0, 0])
